time,Success (2xx)
2016-09-08 01:00:00,0
2016-09-08 00:55:00,0
2016-09-08 00:50:00,0.0033333333333333335
2016-09-08 00:45:00,0.0033333333333333335
2016-09-08 00:40:00,0.006666666666666667
2016-09-08 00:35:00,0.0033333333333333335
2016-09-08 00:30:00,0.0033333333333333335
2016-09-08 00:25:00,0.006666666666666667
2016-09-08 00:20:00,0.006666666666666667
2016-09-08 00:15:00,0.006666666666666667
2016-09-08 00:10:00,0.006666666666666667
2016-09-08 00:05:00,0
